"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"NWw39r51","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","NWw39r51",2643,508733,3021,0.00593828196716156,"Neutrophils"
"nYWaGVng","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","nYWaGVng",2650,412049,2306,0.00559642178478773,"Neutrophils"
"OGF5d1Xh","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OGF5d1Xh",1568,153330,3927,0.0256114263353551,"Neutrophils"
"OIBzYYXO","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OIBzYYXO",2600,390867,1153,0.00294985250737463,"Neutrophils"
"OJwFCghW","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OJwFCghW",1994,211656,1037,0.00489945950032128,"Neutrophils"
"OkzLfktQ","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OkzLfktQ",2553,477871,912,0.00190846483674464,"Neutrophils"
"ol0ozFVa","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","ol0ozFVa",1510,93751,1361,0.0145171784834295,"Neutrophils"
"OMLPsiC4","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OMLPsiC4",2890,614651,2646,0.00430488195740347,"Neutrophils"
"oMvwd2Qd","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","oMvwd2Qd",1861,335896,823,0.00245016314573558,"Neutrophils"
"oUZoxK9v","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","oUZoxK9v",3219,572031,8927,0.015605797587893,"Neutrophils"
"OV7IdRqD","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","OV7IdRqD",2072,239193,1040,0.00434795332639333,"Neutrophils"
"p6DwlHpZ","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","p6DwlHpZ",3639,246299,2192,0.00889975192753523,"Neutrophils"
"PeOs2PZ9","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","PeOs2PZ9",1874,400960,1797,0.00448174381484437,"Neutrophils"
"pfVL3o4Y","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","pfVL3o4Y",2624,329146,3119,0.00947603798922059,"Neutrophils"
"PHSiwL1n","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","PHSiwL1n",1868,247119,1075,0.0043501309085906,"Neutrophils"
"PWA05KOS","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","PWA05KOS",2542,237439,1325,0.00558038064513412,"Neutrophils"
"Py0n9K1D","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","Py0n9K1D",2381,203511,1630,0.00800939506955398,"Neutrophils"
"pYxZ4Idt","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","pYxZ4Idt",1766,278732,1807,0.00648292983941564,"Neutrophils"
"qGyJK870","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","qGyJK870",3178,157603,1182,0.00749985723622012,"Neutrophils"
"qH9mAotW","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","qH9mAotW",3217,381013,1476,0.0038738835682772,"Neutrophils"
"qRHbHP5n","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","qRHbHP5n",4934,565112,10572,0.0187077959767267,"Macrophages"
"QxHecwi5","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","QxHecwi5",2392,239084,1439,0.00601880510615516,"Neutrophils"
"R7Vfww2W","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","R7Vfww2W",1994,279296,1372,0.00491235105407883,"Neutrophils"
"rElc6UEE","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","rElc6UEE",2167,211035,1134,0.00537351624138176,"Neutrophils"
"RIysGlkx","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","RIysGlkx",2253,280945,3062,0.010898930395629,"Neutrophils"
"RnQVkdAh","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","RnQVkdAh",5923,573447,9440,0.0164618526210792,"Macrophages"
"RpIoWOso","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","RpIoWOso",2885,561519,2312,0.00411740297300715,"Neutrophils"
"RQZeVnvR","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","RQZeVnvR",4345,455479,5682,0.0124747792982772,"Neutrophils"
"RwUMtA8L","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","RwUMtA8L",4505,304213,3213,0.0105616788237189,"Neutrophils"
"s0WLLqc9","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","s0WLLqc9",3025,362107,1820,0.00502613868276504,"Neutrophils"
"s1bNxSBZ","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","s1bNxSBZ",4716,299148,2857,0.009550456630163,"Neutrophils"
"S2g3nPQt","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","S2g3nPQt",1760,263614,1648,0.0062515647879096,"Neutrophils"
"s7WYIhTY","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","s7WYIhTY",3627,768121,6377,0.00830207740707519,"Neutrophils"
"SaXWmBhL","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","SaXWmBhL",5878,338113,4132,0.012220766430158,"Dendritic cells"
"SBQnNzA2","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","SBQnNzA2",2992,443040,2495,0.00563154568436259,"Neutrophils"
"snBRowE9","SRA653146","SRS2874278","Mus musculus","SMART-seq2","Bone marrow","snBRowE9",3573,452741,3064,0.00676766628160471,"Neutrophils"
