"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"wmQNEEB8","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","wmQNEEB8",5055,424447,7188,0.0169349765695128,"Keratinocytes"
"wOYcbwTH","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","wOYcbwTH",5146,460540,6088,0.0132192643418596,"Keratinocytes"
"WP6Ge6ut","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","WP6Ge6ut",4957,187189,4169,0.0222716078402043,"Keratinocytes"
"wpbYWfup","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","wpbYWfup",4932,411030,3553,0.00864413789747707,"Keratinocytes"
"wSfk8iwV","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","wSfk8iwV",5883,359779,8469,0.0235394506071783,"Keratinocytes"
"WVUa87wS","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","WVUa87wS",5393,281707,5798,0.020581668187159,"Keratinocytes"
"WYNDcbqp","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","WYNDcbqp",4723,415672,2462,0.00592293924055505,"Keratinocytes"
"X0vFJbYw","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","X0vFJbYw",4417,493036,5049,0.0102406315157514,"Keratinocytes"
"X3vNYqcW","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","X3vNYqcW",5466,378350,5245,0.0138628254261927,"Keratinocytes"
"XAgON3mg","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XAgON3mg",4586,206643,5042,0.0243995683376645,"Keratinocytes"
"XBSJg6PE","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XBSJg6PE",4579,234638,3556,0.0151552604437474,"Keratinocytes"
"XfCtTDg1","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XfCtTDg1",5529,264148,4648,0.0175961960718991,"Keratinocytes"
"XLuXC20X","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XLuXC20X",5881,526663,9433,0.0179108841897001,"Keratinocytes"
"XLWBJDK0","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XLWBJDK0",5011,219985,3430,0.0155919721799214,"Keratinocytes"
"xNV4nd2i","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","xNV4nd2i",5288,311303,7657,0.0245966148736119,"Keratinocytes"
"xRaAG28y","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","xRaAG28y",5319,349069,4076,0.0116767745059,"Keratinocytes"
"xrQQmk3Q","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","xrQQmk3Q",5374,259886,4537,0.0174576545100544,"Keratinocytes"
"XUm3lXtZ","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","XUm3lXtZ",5163,434555,6021,0.0138555533821956,"Keratinocytes"
"yd4u8iYG","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","yd4u8iYG",3868,323322,6575,0.0203357643463792,"Keratinocytes"
"YinDesKN","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","YinDesKN",6120,324272,3661,0.0112899047713031,"Keratinocytes"
"yM7oBXFr","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","yM7oBXFr",5885,336932,7958,0.0236190091769259,"Keratinocytes"
"yopOUtAf","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","yopOUtAf",5029,280459,4018,0.0143265147490364,"Keratinocytes"
"yRsml3tB","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","yRsml3tB",4544,308882,6032,0.0195284930815004,"Keratinocytes"
"yuBNwin8","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","yuBNwin8",6312,333445,4289,0.0128626909985155,"Keratinocytes"
"zeGk1QLf","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","zeGk1QLf",4410,527310,5208,0.00987654320987654,"Keratinocytes"
"ZfFa6H6p","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","ZfFa6H6p",5491,287908,5500,0.0191033246731595,"Keratinocytes"
"ZkIno1lv","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","ZkIno1lv",5375,247542,3659,0.014781330036923,"Keratinocytes"
"zMG1aJLq","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","zMG1aJLq",4414,497842,8187,0.0164449765186545,"Keratinocytes"
"ZRFL5upl","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","ZRFL5upl",4307,257076,4255,0.0165515256188831,"Keratinocytes"
"00Ktqkmd","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","00Ktqkmd",5255,64396,900,0.0139760233554879,"Keratinocytes"
"05VDdvu9","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","05VDdvu9",6822,316571,4115,0.0129986638068553,"Keratinocytes"
"0CN3k2EC","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0CN3k2EC",5567,200706,4438,0.0221119448347334,"Keratinocytes"
"0HoBEYQQ","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0HoBEYQQ",5790,335940,6370,0.0189617193546467,"Keratinocytes"
"0MccQbts","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0MccQbts",4571,161370,2591,0.0160562682035075,"Keratinocytes"
"0puzkll5","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0puzkll5",7100,237437,4184,0.0176215164443621,"Keratinocytes"
"0VOk97tQ","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0VOk97tQ",6015,334604,10386,0.0310396767522205,"Keratinocytes"
"0xibjyKH","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0xibjyKH",6260,217565,4968,0.0228345551904029,"Keratinocytes"
"0Y8QYQMQ","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0Y8QYQMQ",5077,373260,7995,0.0214193859508118,"Keratinocytes"
"0ZVljblv","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","0ZVljblv",6012,498579,11132,0.0223274546260472,"Keratinocytes"
"11ZPOwM9","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","11ZPOwM9",6893,337614,4392,0.0130089392027582,"Keratinocytes"
