"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"SEBv8Ff7","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","SEBv8Ff7",3633,400496,80041,0.199854680196556,"Epithelial cells"
"SIDAXoWs","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","SIDAXoWs",3009,169434,37816,0.22319015073716,"Enterocytes"
"sQQt8XCD","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","sQQt8XCD",6817,747416,23589,0.0315607372601068,"Goblet cells"
"SXZGXxys","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","SXZGXxys",3407,332487,74447,0.223909506236334,"Epithelial cells"
"T1iOOlw0","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","T1iOOlw0",7316,837463,62527,0.0746624029957144,"Enterocytes"
"tfJppfmx","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","tfJppfmx",5903,427069,29889,0.0699863488101454,"Enterocytes"
"TL9fpoaD","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","TL9fpoaD",2272,68480,5889,0.0859959112149533,"Epithelial cells"
"tno3bKsH","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","tno3bKsH",3891,501972,76885,0.153165913636617,"Epithelial cells"
"tP9mEc56","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","tP9mEc56",6276,472250,17670,0.0374166225516146,"Goblet cells"
"TQteX5eB","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","TQteX5eB",2465,199032,17559,0.0882219944531533,"Goblet cells"
"UkhTsczt","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","UkhTsczt",3691,162725,17843,0.10965125211246,"Goblet cells"
"UxFPoWYw","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","UxFPoWYw",3312,350889,118453,0.337579690443417,"Enterocytes"
"vEfYRYFe","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","vEfYRYFe",4651,547901,47625,0.086922637483779,"Enterocytes"
"vh2XRv7m","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","vh2XRv7m",2161,115676,51958,0.449168366817663,"Enterocytes"
"VhbdPUZg","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","VhbdPUZg",4751,633133,70657,0.111598984731486,"Enterocytes"
"vNQ4HAZa","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","vNQ4HAZa",6132,680579,32585,0.0478783506396759,"Enterocytes"
"VrZixhLt","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","VrZixhLt",5644,331792,13337,0.0401968703283985,"Goblet cells"
"W8YHJZyk","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","W8YHJZyk",6714,573454,14408,0.0251249446337457,"Goblet cells"
"Wc9rtXM9","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","Wc9rtXM9",4450,313997,66272,0.211059341331287,"Epithelial cells"
"WHGBZYwx","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","WHGBZYwx",6444,544046,21199,0.0389654551269562,"Goblet cells"
"whlvUeNx","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","whlvUeNx",1248,42858,14484,0.337953240935181,"Enterocytes"
"wImfL9PJ","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","wImfL9PJ",7336,524638,40814,0.0777945936054956,"Enterocytes"
"WIQUK13G","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","WIQUK13G",2599,245158,61299,0.250038750520073,"Epithelial cells"
"wQKx0pok","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","wQKx0pok",1521,89862,32485,0.361498742516303,"Epithelial cells"
"wxxSbB6Y","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","wxxSbB6Y",5361,558846,14114,0.0252556160373341,"Goblet cells"
"x18JB99V","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","x18JB99V",1401,165340,92244,0.557904923188581,"Enterocytes"
"X2ANzIA1","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","X2ANzIA1",5641,311568,12096,0.0388229856724696,"Goblet cells"
"XcHo82X7","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","XcHo82X7",5576,516009,12630,0.0244763172735359,"Goblet cells"
"XSBikQLj","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","XSBikQLj",7344,481219,36586,0.076027754515096,"Enterocytes"
"Y7SpQ5jQ","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","Y7SpQ5jQ",6459,150649,13384,0.0888422757535729,"Enterocytes"
"ycqlzk2e","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","ycqlzk2e",3530,412900,148885,0.360583676434972,"Epithelial cells"
"ymPc3Vtu","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","ymPc3Vtu",3820,502365,86069,0.171327620355717,"Enterocytes"
"YnrtzBVX","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","YnrtzBVX",1460,76809,27605,0.35939798721504,"Epithelial cells"
"YVU2UHVr","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","YVU2UHVr",6064,615853,29430,0.0477873778320476,"Enterocytes"
"zQfJhN9O","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","zQfJhN9O",2615,239484,8011,0.0334510865026474,"Goblet cells"
"zwVD7DIr","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","zwVD7DIr",2023,152971,25291,0.16533199103098,"Epithelial cells"
"zYKcLHxB","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","zYKcLHxB",1215,48939,21078,0.430699442162692,"Enterocytes"
"0FrZhtKd","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","0FrZhtKd",1375,128948,18967,0.147090299965878,"Goblet cells"
"0G87Qebv","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","0G87Qebv",906,308295,51887,0.168303086329652,"Goblet cells"
"16Xg4lva","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","16Xg4lva",604,74868,59382,0.793155954479885,"Enterocytes"
"194X1AEM","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","194X1AEM",7049,308768,10497,0.0339963985905275,"Enterocytes"
"1EzW9K5U","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","1EzW9K5U",5509,364345,32696,0.0897391208881692,"Enteroendocrine cells"
"1gv2ImJF","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","1gv2ImJF",2319,450308,49621,0.110193467582188,"Goblet cells"
"1nVQXdRG","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","1nVQXdRG",910,306732,51181,0.166859016992032,"Goblet cells"
"2ab0hxZn","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","2ab0hxZn",3034,270445,21353,0.0789550555565827,"Enterocytes"
"2jARCcKp","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","2jARCcKp",1100,294737,33188,0.112602082534599,"Goblet cells"
"3sNlIgMs","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","3sNlIgMs",1416,96556,25708,0.266249637516053,"Goblet cells"
"3T1siuW1","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","3T1siuW1",4219,326599,19131,0.0585764194011617,"Enterocytes"
"41RFtQgr","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","41RFtQgr",4624,141894,12369,0.0871707048923845,"Enterocytes"
"43zR6f9b","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","43zR6f9b",9167,383616,14371,0.0374619411077744,"Enterocytes"
"4d4j34mh","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","4d4j34mh",4926,814259,27484,0.0337533880497483,"Goblet cells"
"5N8O67BE","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","5N8O67BE",5956,460581,30791,0.0668525188837577,"Enterocytes"
"5nhKuxbq","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","5nhKuxbq",6683,504424,24988,0.0495376905143292,"Goblet cells"
"68TxULqC","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","68TxULqC",7255,484311,33825,0.0698414861524929,"Goblet cells"
"6DO9B1EI","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","6DO9B1EI",6517,430027,25046,0.0582428545184372,"Goblet cells"
"6Md9BRUe","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","6Md9BRUe",5924,382459,39681,0.103752297631903,"Enterocytes"
"6MDDDH8A","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","6MDDDH8A",4245,1057845,29645,0.0280239543600433,"Goblet cells"
"6MN8l25Y","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","6MN8l25Y",5285,1182298,33577,0.0283997773826903,"Goblet cells"
"6smsUGQM","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","6smsUGQM",6840,433033,34621,0.0799500269032614,"Enterocytes"
"7CN9XUkc","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","7CN9XUkc",5186,661272,34553,0.0522523258205398,"Goblet cells"
"7eYMAOer","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","7eYMAOer",1810,119155,16727,0.140380177080274,"Goblet cells"
"7gI8rUsq","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","7gI8rUsq",8142,439906,16767,0.03811496092347,"Enterocytes"
"7q73bLgD","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","7q73bLgD",4892,343010,20249,0.0590332643363167,"Goblet cells"
"8EwOtowh","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","8EwOtowh",3841,890820,29242,0.03282593565479,"Goblet cells"
"8q2cJYSI","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","8q2cJYSI",6492,431691,24995,0.0579002110305751,"Goblet cells"
"8szDVSGx","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","8szDVSGx",5815,429980,51797,0.120463742499651,"Goblet cells"
"9BYzQ9AX","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","9BYzQ9AX",6553,669248,10664,0.0159343023811801,"Enterocytes"
"9frgx2PD","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","9frgx2PD",3042,270627,21679,0.0801065673417656,"Enterocytes"
"9PQ7v6Ww","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","9PQ7v6Ww",5145,260375,7809,0.0299913586173788,"Goblet cells"
"A09OmgBL","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","A09OmgBL",5551,542747,23521,0.0433369507339515,"Goblet cells"
"AhOBdYwT","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","AhOBdYwT",5819,411743,49995,0.121422829289144,"Goblet cells"
"apL5VHPb","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","apL5VHPb",206,83384,80641,0.967104000767533,"Enterocytes"
"B53OLAaY","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","B53OLAaY",5514,930746,24992,0.0268515792708215,"Goblet cells"
"BToXKdt3","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","BToXKdt3",1336,366367,64859,0.177032865951355,"Goblet cells"
"CyNfqPUe","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","CyNfqPUe",5085,222667,5827,0.0261691225013136,"Goblet cells"
"d9BNfgHw","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","d9BNfgHw",3038,558468,25933,0.0464359641017928,"Goblet cells"
"de5G2YsC","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","de5G2YsC",6973,290065,9446,0.0325651147156672,"Enterocytes"
"dJBKvhjn","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","dJBKvhjn",149,36806,36117,0.981280226050101,"Enterocytes"
"dS4WFmyP","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","dS4WFmyP",6107,477505,29324,0.0614108752787929,"Goblet cells"
"DsYG4EeB","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","DsYG4EeB",9243,416211,16238,0.0390138655633801,"Enterocytes"
"E19jW914","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","E19jW914",5971,459474,31189,0.0678797929806692,"Enterocytes"
"eIN7bOMe","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","eIN7bOMe",3848,899893,29421,0.0326938869398917,"Goblet cells"
"euOfX0uh","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","euOfX0uh",633,70703,51978,0.735159752768624,"Enterocytes"
"Eyr95zpk","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","Eyr95zpk",4212,322433,19351,0.060015569125989,"Enterocytes"
"EZ7JEhBA","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","EZ7JEhBA",4930,296328,21946,0.0740598255986609,"Enterocytes"
"F9QqN4Iq","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","F9QqN4Iq",5811,225377,5170,0.022939341636458,"Goblet cells"
"g1XPIpi1","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","g1XPIpi1",4950,296091,21719,0.073352449078155,"Enterocytes"
"G6VdQtih","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","G6VdQtih",5572,308904,33132,0.107256623416984,"Enterocytes"
"gJnkUGYL","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","gJnkUGYL",6295,246582,28725,0.116492688030757,"Enterocytes"
"gKcRl8h9","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","gKcRl8h9",1677,140503,49642,0.3533162992961,"Enterocytes"
"glsaASS0","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","glsaASS0",1369,363668,65074,0.178937932399881,"Goblet cells"
"GuRXb0er","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","GuRXb0er",5541,538577,23518,0.0436669222785228,"Goblet cells"
"h6l3PJii","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","h6l3PJii",4082,900630,38747,0.043022106747499,"Goblet cells"
"h9WsAuD7","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","h9WsAuD7",458,20606,1685,0.0817722993302921,"Enteroendocrine cells"
"hmLcgNgf","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","hmLcgNgf",2577,145266,31408,0.216210262552834,"Goblet cells"
"hPBHSWBk","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","hPBHSWBk",6155,1114755,44705,0.0401029822696467,"Goblet cells"
"ia1x2DO4","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","ia1x2DO4",4968,782818,24817,0.0317021325518831,"Goblet cells"
"iAzsZ5SQ","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","iAzsZ5SQ",1443,96940,25678,0.264885496183206,"Goblet cells"
"J2gBDrNP","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","J2gBDrNP",2328,138179,3475,0.0251485392136287,"Enterocytes"
"jklrxKF1","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","jklrxKF1",5364,1186432,33409,0.0281592202502967,"Goblet cells"
"JMgAR7HX","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","JMgAR7HX",673,106088,103767,0.978121936505543,"Enterocytes"
"JPgFPGqh","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","JPgFPGqh",5593,312957,33760,0.107874244704544,"Enterocytes"
"JUyqlu5E","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","JUyqlu5E",605,75498,59958,0.794166732893587,"Enterocytes"
"jYAFxKap","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","jYAFxKap",2166,355018,77971,0.219625483778287,"Enterocytes"
"kBp46am6","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","kBp46am6",5856,249390,6094,0.0244356229199246,"Goblet cells"
"KJTYpat4","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","KJTYpat4",662,36431,4291,0.117784304575773,"Enteroendocrine cells"
"L131weWC","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","L131weWC",5413,466962,17746,0.038003092328712,"Goblet cells"
"Lg5mKlFK","SRA653146","SRS2874272","Mus musculus","SMART-seq2","Colon","Lg5mKlFK",528,21030,1673,0.0795530194959582,"Enteroendocrine cells"
