"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"67mM33SA","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","67mM33SA",2117,1392461,24600,0.0176665630132549,"T memory cells"
"6NgYdu7o","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","6NgYdu7o",4271,597502,14623,0.0244735582475038,"Unknown"
"6qk4LyNw","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","6qk4LyNw",1451,1092842,12796,0.0117089204111848,"T memory cells"
"6rcgoXky","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","6rcgoXky",1875,179277,10422,0.0581335029033284,"T memory cells"
"6vlZa7jO","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","6vlZa7jO",136,12285,11851,0.964672364672365,"Unknown"
"7jyLlfG4","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","7jyLlfG4",1614,1005776,38706,0.0384837180445745,"T memory cells"
"7mLEqtTI","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","7mLEqtTI",1715,396267,11222,0.0283192897717953,"T memory cells"
"84xuK8qi","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","84xuK8qi",1598,160098,4503,0.0281265225049657,"T memory cells"
"8rQ8cu0Z","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","8rQ8cu0Z",1953,249475,7162,0.0287082874035474,"T memory cells"
"9oVjrvHm","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","9oVjrvHm",1929,478134,14257,0.029818000811488,"T memory cells"
"A131Ig2F","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","A131Ig2F",1176,317258,14300,0.0450737254852518,"T memory cells"
"a539F9Mw","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","a539F9Mw",1886,263788,7208,0.0273249730844466,"T memory cells"
"aaloNbic","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","aaloNbic",1702,356547,9466,0.0265490945092793,"T memory cells"
