"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"11P3fwLD","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","11P3fwLD",767,28493,2045,0.0717720141789211,"Proximal tubule cells"
"14V5gawK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","14V5gawK",830,109201,28870,0.264374868362011,"Distal tubule cells"
"17h8FyiF","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","17h8FyiF",661,82314,50217,0.61006633136526,"Distal tubule cells"
"187JL9g0","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","187JL9g0",849,284335,32812,0.115399089102643,"Proximal tubule cells"
"1aHroUFd","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1aHroUFd",151,40911,36633,0.895431546527829,"Unknown"
"1AQtuMeE","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1AQtuMeE",1745,117670,8326,0.0707572023455426,"Proximal tubule cells"
"1BhAmnln","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1BhAmnln",1568,270568,38355,0.14175734011413,"Distal tubule cells"
"1LVOD5cO","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1LVOD5cO",271,10407,8290,0.796579225521284,"Unknown"
"1NEGxg64","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1NEGxg64",2703,682950,7449,0.0109070942235888,"Endothelial cells"
"1NETXZr9","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1NETXZr9",1726,291729,35932,0.123169105574009,"Proximal tubule cells"
"1oZI2Vo9","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1oZI2Vo9",161,39673,29629,0.746830338013258,"Unknown"
"1p4kYTIT","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1p4kYTIT",3373,750356,10730,0.0142998789907724,"Macrophages"
"1qegrVtQ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1qegrVtQ",166,96965,85467,0.881421131336049,"Unknown"
"1qHoJTq0","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1qHoJTq0",2199,432367,5759,0.0133197029375507,"Macrophages"
"1SgFIIRK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1SgFIIRK",3469,558004,6189,0.011091318341804,"Macrophages"
"1tCsnZXm","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1tCsnZXm",299,97152,35687,0.367331604084321,"Distal tubule cells"
"1U0mUpCr","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1U0mUpCr",479,158760,39567,0.249225245653817,"Proximal tubule cells"
"1VbH2Ydp","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1VbH2Ydp",486,24549,8026,0.326937960813068,"Distal tubule cells"
"1wKdLfuc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1wKdLfuc",2075,301964,2467,0.00816984806135831,"Endothelial cells"
"1Wwi4tgk","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1Wwi4tgk",214,89173,52599,0.589853430971258,"Proximal tubule cells"
"1xoHWMzu","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1xoHWMzu",201,45573,43467,0.953788427358304,"Unknown"
"1YH5P8Dd","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1YH5P8Dd",2319,363196,39444,0.108602517648873,"Proximal tubule cells"
"1zyZRo6S","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","1zyZRo6S",1101,243703,61738,0.253332950353504,"Distal tubule cells"
"213RmL3l","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","213RmL3l",1156,177252,119007,0.671400040620134,"Proximal tubule cells"
"24gNw4uo","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","24gNw4uo",353,61363,31424,0.512100125482783,"Proximal tubule cells"
"24md9A3p","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","24md9A3p",1293,41405,1085,0.0262045646661031,"Proximal tubule cells"
"24x38IAh","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","24x38IAh",454,39018,15794,0.404787533958686,"Distal tubule cells"
"28Cykmld","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","28Cykmld",3444,173888,2256,0.0129738682370261,"Unknown"
"2926BYx7","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2926BYx7",240,84262,79201,0.939937338301963,"Unknown"
"294s1X30","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","294s1X30",96,34297,32917,0.959763244598653,"Unknown"
"2AHTZWxQ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2AHTZWxQ",1685,84846,1834,0.021615633029253,"Unknown"
"2Aq2Sbcw","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2Aq2Sbcw",143,236105,222080,0.940598462548442,"Unknown"
"2BaUGbSb","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2BaUGbSb",682,150043,131812,0.878494831481642,"Unknown"
"2brsBqJc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2brsBqJc",2380,604653,112471,0.186009165587535,"Distal tubule cells"
"2dqbHSSV","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2dqbHSSV",247,100420,96826,0.964210316669986,"Unknown"
"2drbGmZP","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2drbGmZP",1029,161341,40610,0.251702914944125,"Proximal tubule cells"
"2dSDGhD4","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2dSDGhD4",164,104678,99850,0.953877605609584,"Unknown"
"2duf9dPw","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2duf9dPw",831,270651,31578,0.116674240996708,"Proximal tubule cells"
"2FLLC1sO","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2FLLC1sO",1186,182876,22255,0.121694481506595,"Distal tubule cells"
"2gb0IiiG","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2gb0IiiG",127,119702,112857,0.942816327212578,"Unknown"
"2GFX3WVZ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2GFX3WVZ",511,11030,8827,0.800271985494107,"Unknown"
"2H5HBbs0","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2H5HBbs0",119,39356,37905,0.963131415794288,"Unknown"
"2i5F62R4","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2i5F62R4",4206,829657,16630,0.0200444279985584,"Macrophages"
"2Iw0Kg54","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2Iw0Kg54",2606,515769,7490,0.0145220050061171,"Macrophages"
"2KfrIDuz","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2KfrIDuz",1556,464335,14175,0.030527528616193,"Distal tubule cells"
"2KmUJRQF","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2KmUJRQF",827,360074,10758,0.0298771919105517,"Endothelial cells"
"2LQnu0uU","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2LQnu0uU",1576,353471,4567,0.0129204376030848,"Endothelial cells"
"2LWRpzf8","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2LWRpzf8",1127,46942,6671,0.142111541902774,"Proximal tubule cells"
"2NKxN0AC","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2NKxN0AC",1560,569744,32425,0.0569115251762195,"Proximal tubule cells"
"2ReasnOz","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2ReasnOz",221,175033,152160,0.869321785034822,"Unknown"
"2WbWPaMD","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2WbWPaMD",2605,395079,5177,0.0131037083722496,"Endothelial cells"
"2X5w6R13","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2X5w6R13",495,10476,8407,0.80250095456281,"Unknown"
"2yezhdDX","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2yezhdDX",1690,85430,1794,0.0209996488353038,"Unknown"
"2znZ9W5Q","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","2znZ9W5Q",2028,70673,488,0.0069050415292969,"Endothelial cells"
"30xfzVLN","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","30xfzVLN",2710,100325,2106,0.0209917767256417,"Macrophages"
"31zbjdZD","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","31zbjdZD",2179,430889,75724,0.175738995425736,"Proximal tubule cells"
"32tvEWn0","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","32tvEWn0",199,137821,130102,0.943992570072776,"Unknown"
"339gp29l","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","339gp29l",1316,209528,40988,0.195620633041885,"Proximal tubule cells"
"35IMGqpc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","35IMGqpc",2495,197761,2745,0.0138803909769874,"Endothelial cells"
"37m2B3oU","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","37m2B3oU",867,43191,14845,0.343705864647728,"Distal tubule cells"
"38F07Icc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","38F07Icc",185,182126,173758,0.954053786938713,"Unknown"
"3agB0XkV","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3agB0XkV",1022,202379,39064,0.193023979760746,"Distal tubule cells"
"3bD7hV39","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3bD7hV39",247,79673,49252,0.618176797660437,"Unknown"
"3DYb7h7q","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3DYb7h7q",434,189013,100267,0.530476739695153,"Distal tubule cells"
"3fGSepfX","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3fGSepfX",197,31748,27388,0.862668514552098,"Unknown"
"3fshW39W","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3fshW39W",1901,225797,76360,0.338179869528825,"Distal tubule cells"
"3HOTNx8A","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3HOTNx8A",111,35150,33770,0.960739687055477,"Unknown"
"3igqqeWQ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3igqqeWQ",140,99100,96495,0.973713420787084,"Unknown"
"3j0EtSlr","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3j0EtSlr",127,65236,58564,0.897725182414618,"Unknown"
"3jDlWF2N","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3jDlWF2N",1558,95165,29089,0.305669101035044,"Distal tubule cells"
"3lCpFkax","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3lCpFkax",216,25177,18799,0.7466735512571,"Unknown"
"3ob7ZFqL","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3ob7ZFqL",194,77396,71984,0.930073905628198,"Unknown"
"3pgHIMdj","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3pgHIMdj",1286,216793,17317,0.079878040342631,"Proximal tubule cells"
"3sPLScRe","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3sPLScRe",712,36736,12630,0.343804442508711,"Proximal tubule cells"
"3sUMSMpW","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3sUMSMpW",1659,60808,479,0.00787725299302723,"Endothelial cells"
"3TWxj5ao","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3TWxj5ao",3129,1201944,105939,0.0881397136638645,"Proximal tubule cells"
"3U8kThNw","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3U8kThNw",1945,101745,2635,0.0258980785296575,"Endothelial cells"
"3uM3gZNy","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3uM3gZNy",141,145857,138983,0.952871648258226,"Unknown"
"3WabhpXe","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3WabhpXe",2131,154071,2871,0.0186342660202115,"Endothelial cells"
"3wbsKhiU","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3wbsKhiU",297,215546,186647,0.865926530763735,"Unknown"
"3YOo5dJ0","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","3YOo5dJ0",1636,60116,462,0.00768514205868654,"Endothelial cells"
"45PcHXWE","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","45PcHXWE",2305,349013,93645,0.268313787738566,"Distal tubule cells"
"4804hgAM","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4804hgAM",1350,66679,766,0.0114878747431725,"Proximal tubule cells"
"4B42W5GK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4B42W5GK",447,98739,41370,0.418983380427187,"Proximal tubule cells"
"4BQi5cHT","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4BQi5cHT",124,36338,34447,0.947960812372723,"Unknown"
"4dZlwv8Z","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4dZlwv8Z",322,112731,104133,0.923729941187428,"Unknown"
"4eDOrXWM","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4eDOrXWM",116,98688,92955,0.9419078307393,"Unknown"
"4HqsBvtp","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4HqsBvtp",249,35149,31361,0.892230219920908,"Unknown"
"4nK0Ip5Z","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4nK0Ip5Z",1776,241031,29530,0.122515361094631,"Proximal tubule cells"
"4p1Zj1gl","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4p1Zj1gl",203,127317,122160,0.959494804307359,"Unknown"
"4pAprzuZ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4pAprzuZ",1551,233766,35358,0.151253817920485,"Distal tubule cells"
"4qSUqBDr","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4qSUqBDr",834,334223,10209,0.0305454741295482,"Endothelial cells"
"4qtQ7Ov4","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4qtQ7Ov4",857,109828,30703,0.279555304658193,"Distal tubule cells"
"4rGJaQ7i","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4rGJaQ7i",3296,497664,6599,0.0132599504886831,"Unknown"
"4RNMv5xo","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4RNMv5xo",1308,303507,69765,0.229862902667813,"Distal tubule cells"
"4T5H1Mlc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4T5H1Mlc",2371,236017,2,8.47396585839156e-06,"Proximal tubule cells"
"4TYh7wJt","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4TYh7wJt",1528,185280,3149,0.0169958981001727,"Macrophages"
"4usKCdMx","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4usKCdMx",181,95161,90715,0.953279179495802,"Unknown"
"4vnmd2UG","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4vnmd2UG",621,252829,172142,0.680863350327692,"Proximal tubule cells"
"4wHYbnJK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4wHYbnJK",2622,416194,7550,0.018140578672446,"Endothelial cells"
"4wtgA64f","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4wtgA64f",1215,57027,14619,0.256352254195381,"Proximal tubule cells"
"4x2I9gab","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","4x2I9gab",539,103346,91928,0.889516768912198,"Unknown"
"50I1xKTS","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","50I1xKTS",2305,107136,733,0.00684177120669056,"Endothelial cells"
"51icwuOh","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","51icwuOh",350,42562,22622,0.531506978055542,"Proximal tubule cells"
"54qFTmbv","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","54qFTmbv",1597,110904,15905,0.143412320565534,"Distal tubule cells"
"58jlQdJU","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","58jlQdJU",1184,248350,46345,0.186611636802899,"Distal tubule cells"
"5AaXrQGK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5AaXrQGK",1763,191040,16069,0.0841132747068677,"Proximal tubule cells"
"5aqYuqds","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5aqYuqds",340,170804,144711,0.847234256808974,"Unknown"
"5BWuwZIQ","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5BWuwZIQ",119,38192,37095,0.971276707163804,"Unknown"
"5ealzfGT","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5ealzfGT",824,287203,22253,0.077481781179166,"Proximal tubule cells"
"5IEPmUGW","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5IEPmUGW",1286,74841,23359,0.312115017169733,"Distal tubule cells"
"5jArYXQc","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5jArYXQc",119,55780,53623,0.961330225887415,"Unknown"
"5nDmNAgz","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5nDmNAgz",1663,204885,5469,0.0266930229152939,"Endothelial cells"
"5pcc0ZTd","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5pcc0ZTd",164,121981,106967,0.876915257294169,"Unknown"
"5S2BOICq","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5S2BOICq",800,444074,137812,0.310335664776591,"Distal tubule cells"
"5uA1ZI9z","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5uA1ZI9z",1268,401384,21611,0.0538412094154226,"Distal tubule cells"
"5uNHs1Z1","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5uNHs1Z1",153,63387,60331,0.951788221559626,"Unknown"
"5uTaA31v","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5uTaA31v",835,140691,62004,0.440710493208521,"Distal tubule cells"
"5VAyt6cy","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5VAyt6cy",1358,63259,6035,0.0954014448536967,"Proximal tubule cells"
"5vC6UIzV","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5vC6UIzV",929,114897,80081,0.696980774084615,"Proximal tubule cells"
"5WJg25QH","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5WJg25QH",260,80136,49778,0.621169012678447,"Unknown"
"5zKAWw38","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5zKAWw38",727,69931,10388,0.148546424332556,"Proximal tubule cells"
"5zydFjTI","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","5zydFjTI",919,31566,9199,0.291421149337895,"Distal tubule cells"
"61vLqeWX","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","61vLqeWX",2470,528523,10346,0.0195753070348878,"Macrophages"
"65FbJR39","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","65FbJR39",318,115538,90390,0.782340009347574,"Unknown"
"667tuErO","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","667tuErO",1224,273974,108086,0.394511887989371,"Distal tubule cells"
"6booyPDm","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6booyPDm",341,33942,15963,0.470302280360615,"Proximal tubule cells"
"6d8JvGlK","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6d8JvGlK",1517,171273,2852,0.0166517781553426,"Macrophages"
"6dVe5pB2","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6dVe5pB2",216,70459,61564,0.873756368952157,"Unknown"
"6HxAW8HG","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6HxAW8HG",328,36923,34856,0.944018633372153,"Unknown"
"6MlCfUfy","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6MlCfUfy",567,228904,56918,0.248654457763953,"Proximal tubule cells"
"6Rf3Ic0q","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6Rf3Ic0q",2928,636795,10600,0.0166458593424886,"Macrophages"
"6ulBN80Q","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6ulBN80Q",154,22260,20195,0.907232704402516,"Unknown"
"6v7QNJHw","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6v7QNJHw",240,146874,133996,0.912319403025723,"Unknown"
"6VT2ILYz","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6VT2ILYz",219,34738,29394,0.846162703667453,"Unknown"
"6WeSEf2z","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6WeSEf2z",867,30387,10458,0.344160331720802,"Proximal tubule cells"
"6wIGLkYY","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6wIGLkYY",221,12976,4993,0.384787299630086,"Distal tubule cells"
"6Zkutt0C","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","6Zkutt0C",695,130720,102310,0.782665238678091,"Proximal tubule cells"
"70keCRxb","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","70keCRxb",1254,334291,7465,0.0223308434866628,"Unknown"
"70lxYzh4","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","70lxYzh4",1995,487696,44938,0.0921434664217053,"Proximal tubule cells"
"73b0cckp","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","73b0cckp",1991,117889,12933,0.109704891889829,"Proximal tubule cells"
"73J4kGl3","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","73J4kGl3",527,65564,48163,0.734595204685498,"Distal tubule cells"
"78gwt8JG","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","78gwt8JG",503,40499,15783,0.389713326254969,"Proximal tubule cells"
"7ddHLuHi","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7ddHLuHi",189,54002,50246,0.930447020480723,"Unknown"
"7fUXqm7A","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7fUXqm7A",3460,675826,4585,0.00678429063102041,"Unknown"
"7h5M4vhk","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7h5M4vhk",1594,399683,16990,0.0425086881353473,"Macrophages"
"7jWo8RO8","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7jWo8RO8",224,49759,45588,0.916175968166563,"Unknown"
"7mOY4s2x","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7mOY4s2x",2067,83698,1073,0.0128199001170876,"Endothelial cells"
"7O0tO1UR","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7O0tO1UR",1928,193789,7506,0.0387328486136984,"Unknown"
"7PzHSWab","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7PzHSWab",2487,557556,981,0.00175946452015582,"Distal tubule cells"
"7rqrbE6E","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7rqrbE6E",1168,58011,19284,0.332419713502612,"Proximal tubule cells"
"7SlfoEv2","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7SlfoEv2",1119,485041,62449,0.12874994072666,"Proximal tubule cells"
"7UlGcm0E","SRA653146","SRS2874274","Mus musculus","SMART-seq2","Kidney","7UlGcm0E",206,70443,60937,0.865054015303153,"Unknown"
