"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"ICdZ6iVZ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ICdZ6iVZ",2007,185555,6842,0.0368731642909111,"Myoblasts"
"iNxDy3Bn","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","iNxDy3Bn",1960,373445,8191,0.0219336180695953,"Myoblasts"
"jGEEV8Rv","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","jGEEV8Rv",2040,206185,7435,0.0360598491645852,"Myoblasts"
"kESqx7UV","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","kESqx7UV",2272,365562,8150,0.0222944397940705,"Myoblasts"
"KLjBYqMo","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","KLjBYqMo",2370,450147,9343,0.0207554421111326,"Myoblasts"
"kP62BKcj","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","kP62BKcj",2287,404259,8888,0.0219859050757064,"Myoblasts"
"MU113X51","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","MU113X51",2136,284924,3935,0.0138107003972989,"Myoblasts"
"MZrw3uZ7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","MZrw3uZ7",2243,110748,4625,0.0417614765052191,"Myoblasts"
"PCTwVM05","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","PCTwVM05",1459,284811,7279,0.0255572994020596,"Myoblasts"
"r6NEBrhU","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","r6NEBrhU",2799,412520,9008,0.0218365170173567,"Myoblasts"
"s2QHsWw2","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","s2QHsWw2",2235,378041,8827,0.0233493192537317,"Myoblasts"
"S8v2X1zw","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","S8v2X1zw",1972,416989,9273,0.0222379966857639,"Myoblasts"
"tC3XdjJO","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tC3XdjJO",2010,348909,7143,0.0204723867828001,"Myoblasts"
"uLMpl8tS","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","uLMpl8tS",1818,310634,8878,0.0285802584391921,"Myoblasts"
"UOK57pOi","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","UOK57pOi",2516,108142,7142,0.0660427955835845,"Myoblasts"
"wnZjrqCp","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wnZjrqCp",2374,63474,2460,0.0387560260894224,"Myoblasts"
"y1qfSy8Q","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","y1qfSy8Q",1465,275856,4914,0.0178136419001218,"Myoblasts"
"yXgtVIIh","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","yXgtVIIh",2233,117570,5020,0.0426979671684954,"Myoblasts"
"ZIN55fpx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ZIN55fpx",2735,377538,8418,0.0222970932727302,"Myoblasts"
"ZMlKi17K","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ZMlKi17K",1459,102334,3881,0.0379248343658999,"Myoblasts"
"zswsdfIx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","zswsdfIx",2220,310465,4252,0.0136955856537774,"Myoblasts"
"2hnnypIQ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","2hnnypIQ",1712,303833,6740,0.0221832388186932,"Myoblasts"
"4F8se6A9","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","4F8se6A9",2514,100947,6254,0.0619533022279018,"Myoblasts"
"4XHeJ11d","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","4XHeJ11d",1898,290792,16390,0.0563633112327712,"Myoblasts"
"5JS2npQ7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5JS2npQ7",2160,353121,11332,0.0320909829775063,"Myoblasts"
"5S3lrAfa","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5S3lrAfa",1669,275913,6017,0.0218075987720767,"Myoblasts"
"6oeA5LNE","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","6oeA5LNE",1651,245665,6385,0.0259906783628111,"Myoblasts"
"8nyydkHK","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","8nyydkHK",1873,274365,6536,0.0238222805386984,"Myoblasts"
"AJkBDQlK","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","AJkBDQlK",2032,258200,5852,0.0226646010844307,"Myoblasts"
"cFcz7sTJ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","cFcz7sTJ",1727,277794,6302,0.0226858751448915,"Myoblasts"
"CqaIZRrb","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","CqaIZRrb",1490,231100,5682,0.0245867589787971,"Myoblasts"
"CXPoqoQt","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","CXPoqoQt",1693,191044,4348,0.022759154959067,"Myoblasts"
"dNRcNmav","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","dNRcNmav",1676,245004,5277,0.0215384238624676,"Myoblasts"
"el1G8s9o","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","el1G8s9o",1656,256161,5427,0.0211858948083432,"Myoblasts"
"EyX0J5pW","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","EyX0J5pW",2044,281283,6423,0.0228346540672561,"Myoblasts"
"f7xUDc3a","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","f7xUDc3a",1919,271630,6495,0.02391120273902,"Myoblasts"
"Fgm7Ov5p","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Fgm7Ov5p",1916,105020,7371,0.0701866311178823,"Myoblasts"
"fOEhD3g0","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","fOEhD3g0",2201,322788,11247,0.0348433027250084,"Myoblasts"
"Fx3E0Y4C","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Fx3E0Y4C",2586,332767,11100,0.0333566729874056,"Myoblasts"
"gWnAgL1H","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","gWnAgL1H",1652,262639,6739,0.025658794010029,"Myoblasts"
"hkrD96xG","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","hkrD96xG",2175,333814,7764,0.0232584612988071,"Myoblasts"
"IJTv233F","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","IJTv233F",2039,297058,7745,0.0260723495075036,"Myoblasts"
"IK6bHh7l","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","IK6bHh7l",1541,217916,9618,0.04413627269223,"Myoblasts"
"ja87N3wm","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ja87N3wm",2209,385781,12489,0.0323732895088146,"Myoblasts"
"jbez1vqs","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","jbez1vqs",2212,350788,12532,0.0357252813665234,"Myoblasts"
"kCkR7kB6","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","kCkR7kB6",2569,307846,10281,0.0333965684140772,"Myoblasts"
"kkbVMOzL","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","kkbVMOzL",1811,180046,6738,0.0374237694811326,"Myoblasts"
"lYT24bHQ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","lYT24bHQ",1704,269900,5708,0.0211485735457577,"Myoblasts"
"lzwM9Qrw","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","lzwM9Qrw",1886,216520,7951,0.0367217808978385,"Myoblasts"
"MsyO6EFD","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","MsyO6EFD",1884,290498,6721,0.0231361317461738,"Myoblasts"
"oxS9195d","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","oxS9195d",2249,258830,8011,0.0309508171386624,"Myoblasts"
"PiRaJAeg","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","PiRaJAeg",2643,245468,6491,0.0264433653266414,"Myoblasts"
"pMJ8OxIu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","pMJ8OxIu",2126,338660,9595,0.028332250634855,"Myoblasts"
"q44nl2eB","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","q44nl2eB",2635,266400,7082,0.0265840840840841,"Myoblasts"
"qJEYIyH6","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","qJEYIyH6",1907,320174,18235,0.0569534065851693,"Myoblasts"
"RWZ8pEqb","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","RWZ8pEqb",1853,113060,5261,0.0465328144348134,"Myoblasts"
"tUO69EvD","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tUO69EvD",1926,297544,7231,0.0243022880649585,"Myoblasts"
"UcyZ8DOo","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","UcyZ8DOo",2104,307152,8464,0.0275563890191176,"Myoblasts"
"UpM38MOu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","UpM38MOu",1509,253183,6156,0.0243144286938697,"Myoblasts"
"VLsklkmW","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","VLsklkmW",1535,235558,10392,0.0441165233190976,"Myoblasts"
"Vx6mo4eT","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Vx6mo4eT",2282,283302,8669,0.0305998545721527,"Myoblasts"
"w3NzspkR","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","w3NzspkR",2012,249628,6474,0.0259345906709183,"Myoblasts"
"Y1kqSg5Y","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Y1kqSg5Y",1920,116065,8306,0.0715633481238961,"Myoblasts"
"yia6AIsT","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","yia6AIsT",2198,303066,7061,0.0232985554301703,"Myoblasts"
"5SzS0zux","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5SzS0zux",1789,289529,4155,0.0143508940382483,"Myoblasts"
"6avdGqUV","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","6avdGqUV",1816,274325,9619,0.0350642486102251,"Myoblasts"
"6xCbLHpY","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","6xCbLHpY",1932,295844,9425,0.0318580062465353,"Myoblasts"
"83YJ4lXx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","83YJ4lXx",2327,191194,10889,0.0569526240363191,"Myoblasts"
"982EUVQg","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","982EUVQg",1880,106981,4787,0.0447462633551752,"Myoblasts"
"ANjeja7m","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ANjeja7m",1636,272188,6871,0.0252435816421003,"Myoblasts"
"aoFMG5iC","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","aoFMG5iC",1875,317722,11800,0.0371393860041168,"Myoblasts"
"Aov5w5uQ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Aov5w5uQ",1633,222784,6650,0.029849540361965,"Myoblasts"
"Bs3FhtGM","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Bs3FhtGM",1890,273899,8678,0.0316832116948218,"Myoblasts"
"CzTL27Zl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","CzTL27Zl",2484,342264,9293,0.0271515555243905,"Myoblasts"
"E3Nw4qAm","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","E3Nw4qAm",1653,222417,4185,0.0188160077691903,"Myoblasts"
"FimUxIbL","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","FimUxIbL",2466,314568,8587,0.0272977543806109,"Myoblasts"
"fKOL2PJj","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","fKOL2PJj",2587,366133,8709,0.0237864382615061,"Myoblasts"
"G8POaQgw","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","G8POaQgw",1832,248126,8587,0.0346074171993261,"Myoblasts"
"gpCGRdza","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","gpCGRdza",2215,280908,7719,0.0274787474902815,"Myoblasts"
"gPnm0d1Q","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","gPnm0d1Q",1797,260075,5266,0.0202480053830626,"Myoblasts"
"GUgQtsKL","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","GUgQtsKL",2287,201312,11823,0.058729732951836,"Myoblasts"
"gWTuiH8Z","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","gWTuiH8Z",1659,292364,7370,0.0252083019797239,"Myoblasts"
"hvXLhnwn","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","hvXLhnwn",1754,268997,3937,0.0146358509574456,"Myoblasts"
"HY8Y5Kid","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","HY8Y5Kid",2052,335909,6125,0.0182341050701232,"Myoblasts"
"i1kWzIRl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","i1kWzIRl",1862,302420,10832,0.0358177369221612,"Myoblasts"
"IfjR9EpU","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","IfjR9EpU",1726,285423,6278,0.0219954243351096,"Myoblasts"
"isiOl4uu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","isiOl4uu",1677,242584,7397,0.0304925304224516,"Myoblasts"
"JuaaISe0","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","JuaaISe0",1703,271263,6172,0.0227528265926426,"Myoblasts"
"kycXDsVl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","kycXDsVl",2082,316047,9718,0.0307485911905508,"Myoblasts"
"M7MgFp2s","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","M7MgFp2s",1840,279595,5717,0.0204474328940074,"Myoblasts"
"mHGmsMl9","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","mHGmsMl9",2213,308596,8448,0.0273755978690586,"Myoblasts"
"oP7CnK91","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","oP7CnK91",2065,372588,6768,0.0181648362266096,"Myoblasts"
"OYNUvm5A","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","OYNUvm5A",1618,211016,6484,0.030727527770406,"Myoblasts"
"pbDZI3S0","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","pbDZI3S0",2592,109881,4802,0.0437018228811168,"Myoblasts"
"RKXActsV","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","RKXActsV",2124,311028,5918,0.0190272258446185,"Myoblasts"
"shhHiqqY","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","shhHiqqY",2574,104148,4315,0.0414314245112724,"Myoblasts"
"tEv36rFM","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tEv36rFM",1871,330435,7368,0.0222978800671842,"Myoblasts"
"tgf7dPxH","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tgf7dPxH",1834,292730,6516,0.0222594199432925,"Myoblasts"
"TXxOQ2uL","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","TXxOQ2uL",2594,330017,7896,0.023926040173688,"Myoblasts"
"u4F2tLN5","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","u4F2tLN5",2109,349228,10530,0.0301522214713597,"Myoblasts"
"wC8hKVqF","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wC8hKVqF",2153,339119,6328,0.0186601163603337,"Myoblasts"
"wleHHkY0","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wleHHkY0",1693,265811,8000,0.0300965723766135,"Myoblasts"
"wrzcjUDQ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wrzcjUDQ",1678,242055,4400,0.0181776868893433,"Myoblasts"
"XmBs9kgj","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","XmBs9kgj",1895,354392,12864,0.0362987877830199,"Myoblasts"
"Xy1u9MIV","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Xy1u9MIV",1834,278374,9675,0.034755401007278,"Myoblasts"
"YOM71NtX","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","YOM71NtX",1976,101323,7073,0.0698064605272248,"Myoblasts"
"1YAKz9QN","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","1YAKz9QN",2449,366532,4243,0.0115760697565288,"Fibroblasts"
"2W4oExRb","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","2W4oExRb",2384,330713,3993,0.0120739130303314,"Fibroblasts"
"5APSIdkW","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5APSIdkW",2222,330822,5716,0.0172781737611163,"Fibroblasts"
"5SjnP1Pn","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5SjnP1Pn",1980,133133,8222,0.0617577910810993,"Myoblasts"
"5zB1AEI7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5zB1AEI7",461,34343,3647,0.106193401857729,"Myoblasts"
"702bZKIv","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","702bZKIv",173,58664,33611,0.572940815491613,"Unknown"
"b2D0MlzA","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","b2D0MlzA",1811,183237,4588,0.0250386111975202,"Myoblasts"
"bbaDxcni","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","bbaDxcni",2212,297005,5179,0.0174374168785037,"Fibroblasts"
"bm8RLZzq","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","bm8RLZzq",1533,114690,7913,0.0689946813148487,"Myoblasts"
"c0e2sPv6","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","c0e2sPv6",1824,273448,5217,0.0190785816681782,"Myoblasts"
"CHNWz745","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","CHNWz745",2602,327603,9432,0.028790945137865,"Myoblasts"
"EYLnd1bx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","EYLnd1bx",2188,287529,9630,0.0334922738228144,"Fibroblasts"
"ezvmtjm3","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ezvmtjm3",3745,467594,3794,0.00811387656813389,"Fibroblasts"
"F5EPrYpc","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","F5EPrYpc",1534,109388,7390,0.067557684572348,"Myoblasts"
"FAQupeHD","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","FAQupeHD",2182,319808,5198,0.0162535021012608,"Fibroblasts"
"fSf4WdpT","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","fSf4WdpT",3289,434625,4659,0.0107195858498706,"Fibroblasts"
"h7yasl5x","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","h7yasl5x",1846,301884,5721,0.0189509877966371,"Myoblasts"
"i6B3BCrT","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","i6B3BCrT",137,29153,11760,0.403389016567763,"Unknown"
"IW3nyVHD","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","IW3nyVHD",171,60924,36269,0.595315475018055,"Unknown"
"Ksv5ATEB","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Ksv5ATEB",2331,356019,9915,0.027849637238462,"Myoblasts"
"KVyLkZPG","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","KVyLkZPG",529,32554,3313,0.101769367819623,"Myoblasts"
"L8IlBxJu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","L8IlBxJu",2919,414143,10912,0.0263483869098355,"Myoblasts"
"lLHwMQGI","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","lLHwMQGI",2856,344574,4196,0.012177355227034,"Fibroblasts"
"mHB10AsI","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","mHB10AsI",2892,377792,10017,0.0265145900389632,"Myoblasts"
"NiYAuXwL","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","NiYAuXwL",2273,330042,9009,0.0272965258967041,"Myoblasts"
"ObMkxuMm","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ObMkxuMm",3002,424527,5370,0.0126493721247412,"Fibroblasts"
"OfQuPgfa","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","OfQuPgfa",1877,278905,9328,0.0334450798659042,"Myoblasts"
"ORO6WGhu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","ORO6WGhu",1817,249511,8649,0.0346638023974895,"Myoblasts"
"Ph47p0oa","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Ph47p0oa",2368,286145,8748,0.0305719128413916,"Myoblasts"
"PJB5zpZY","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","PJB5zpZY",3719,424064,3569,0.00841618246302445,"Fibroblasts"
"PL8J56pX","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","PL8J56pX",1852,220380,5294,0.0240221435701969,"Myoblasts"
"PT1IoyDn","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","PT1IoyDn",2998,336089,6214,0.0184891501953352,"Fibroblasts"
"QRNDgCEV","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","QRNDgCEV",2070,232218,7781,0.0335073077883713,"Fibroblasts"
"S8EFX6az","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","S8EFX6az",2264,261285,8008,0.0306485255563848,"Myoblasts"
"tedvJtl8","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tedvJtl8",2604,297872,8527,0.0286263898587313,"Myoblasts"
"tKe3qZEU","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tKe3qZEU",185,27553,10965,0.397960294704751,"Unknown"
"tQZyAnRl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","tQZyAnRl",2210,343425,5615,0.0163500036398049,"Fibroblasts"
"V043aaDl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","V043aaDl",2909,368976,4534,0.0122880620961797,"Fibroblasts"
"VLrxdA8m","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","VLrxdA8m",1984,142991,9177,0.0641788644040534,"Myoblasts"
"VQi9Kouu","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","VQi9Kouu",2022,362052,11467,0.0316722459757162,"Myoblasts"
"wfYH75L7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wfYH75L7",3093,456863,5544,0.0121349288517564,"Fibroblasts"
"WzLpZD7A","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","WzLpZD7A",2002,331092,10824,0.0326918197963104,"Myoblasts"
"wZx7it15","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","wZx7it15",3066,420799,5176,0.012300409459148,"Fibroblasts"
"zDRXaKva","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","zDRXaKva",3255,395796,4161,0.0105129915410969,"Fibroblasts"
"zQSsU68r","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","zQSsU68r",2971,386208,4855,0.0125709462258679,"Fibroblasts"
"1PO7vlcx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","1PO7vlcx",2289,107392,3493,0.032525700238379,"Myoblasts"
"2yXsJRMS","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","2yXsJRMS",2674,223181,3981,0.017837539933955,"Fibroblasts"
"3k7o5tJ7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","3k7o5tJ7",2304,378997,4631,0.0122190940825389,"Fibroblasts"
"4hm3NqV7","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","4hm3NqV7",2543,392657,4241,0.0108007752313088,"Fibroblasts"
"5jcI891S","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5jcI891S",2304,346089,4110,0.0118755580212026,"Fibroblasts"
"5pvTIyUb","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5pvTIyUb",2627,384159,4481,0.0116644410257211,"Fibroblasts"
"5umZB8y1","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","5umZB8y1",2677,374923,4594,0.0122531826535049,"Fibroblasts"
"8G6bmDwm","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","8G6bmDwm",2886,416775,4750,0.0113970367704397,"Fibroblasts"
"8kI6kHlJ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","8kI6kHlJ",2292,371432,5074,0.0136606431325249,"Fibroblasts"
"9Cpb5cwb","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","9Cpb5cwb",3395,404606,5128,0.0126740582196013,"Fibroblasts"
"aCysOnLG","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","aCysOnLG",2860,387721,4437,0.0114437959254206,"Fibroblasts"
"B7ANE6fZ","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","B7ANE6fZ",149,20352,2685,0.131928066037736,"Unknown"
"b8YLLW6C","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","b8YLLW6C",2722,408679,5055,0.012369120997164,"Fibroblasts"
"bU9i8DJw","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","bU9i8DJw",2725,266457,2938,0.0110261693256323,"Fibroblasts"
"cUINmeXl","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","cUINmeXl",3013,436751,5153,0.0117984847201266,"Fibroblasts"
"Cxw62V2j","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","Cxw62V2j",3061,478995,5480,0.0114406204657669,"Fibroblasts"
"DixTfUvK","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","DixTfUvK",134,53586,31938,0.596013884223491,"Unknown"
"DQzawHRx","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","DQzawHRx",1490,266544,11286,0.0423419773095624,"Pericytes"
"DsOvFzjd","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","DsOvFzjd",2746,460211,7554,0.0164142100036722,"Fibroblasts"
"eas4cUPm","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","eas4cUPm",2499,346836,1682,0.00484955425619025,"Fibroblasts"
"eNW5UiK8","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","eNW5UiK8",142,20513,2969,0.144737483547019,"Unknown"
"F3byfDGd","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","F3byfDGd",2574,403452,4920,0.0121947592278635,"Fibroblasts"
"fSQaO405","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","fSQaO405",2299,101289,3233,0.0319185696373742,"Myoblasts"
"gRfslC9K","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","gRfslC9K",1851,93789,4658,0.0496646728294363,"Myoblasts"
"JLMniQ7A","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","JLMniQ7A",2752,261202,4696,0.0179784228298405,"Fibroblasts"
"k7rAEvlN","SRA653146","SRS2874279","Mus musculus","SMART-seq2","Muscle","k7rAEvlN",3310,475465,6931,0.0145773085295448,"Fibroblasts"
