"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"tyYWz0jd","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","tyYWz0jd",2849,1635129,6436,0.00393608088413819,"Fibroblasts"
"uCaM56Bl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","uCaM56Bl",2990,1056232,31965,0.0302632376220376,"Fibroblasts"
"uXJVPhcI","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","uXJVPhcI",1066,183450,1828,0.00996456800218043,"Fibroblasts"
"V4WCVRKu","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","V4WCVRKu",2584,572188,20846,0.0364320817633365,"Pulmonary alveolar type II cells"
"v55wvdtC","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","v55wvdtC",2755,1101167,10240,0.0092992252764567,"Dendritic cells"
"VJMxNURR","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","VJMxNURR",1978,257272,9943,0.0386478124319786,"B cells"
"VMauXnnL","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","VMauXnnL",1531,377106,6599,0.0174990586201227,"Endothelial cells"
"vnB9RgZa","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vnB9RgZa",1645,803552,7155,0.00890421528413842,"Fibroblasts"
"vuWVz5o2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vuWVz5o2",3459,757692,10198,0.013459294805805,"Macrophages"
"w54nVE5k","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","w54nVE5k",2083,313744,3038,0.00968305369983171,"Endothelial cells"
"WbdUM5kt","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WbdUM5kt",1794,1247080,6066,0.00486416268402989,"Fibroblasts"
"WDVnZzB1","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WDVnZzB1",1567,361019,3251,0.00900506621535155,"Endothelial cells"
"WideHDpm","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WideHDpm",2022,423070,5259,0.0124305670456426,"Endothelial cells"
"WruWDSKu","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WruWDSKu",1890,110651,387,0.00349748307742361,"Endothelial cells"
"WwwLspdu","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WwwLspdu",2059,210337,3347,0.0159125593690126,"Macrophages"
"XFGoAHv3","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","XFGoAHv3",1063,193706,1849,0.00954539353453171,"Fibroblasts"
"xgZZi7oM","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","xgZZi7oM",3004,513704,17567,0.0341967358634544,"Pulmonary alveolar type II cells"
"XsYejB2h","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","XsYejB2h",2592,352841,7629,0.0216216369412852,"Endothelial cells"
"XT3zsptq","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","XT3zsptq",3625,971602,24101,0.024805424443342,"Dendritic cells"
"y3eJZHcs","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","y3eJZHcs",1063,74797,757,0.0101207267671163,"Neutrophils"
"Y55XKoh8","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","Y55XKoh8",2124,538447,32230,0.059857330433636,"B cells"
"yj3YgxlQ","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","yj3YgxlQ",1041,528689,751,0.0014204948466868,"Pulmonary alveolar type II cells"
"yN6PwRlP","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","yN6PwRlP",1757,348480,5770,0.016557621671258,"Endothelial cells"
"zDdjzBgE","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","zDdjzBgE",2036,202312,3196,0.0157973822610621,"Macrophages"
"zJHaOP79","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","zJHaOP79",3996,1152316,13268,0.0115142027013423,"Ependymal cells"
"ZnrgMMQj","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ZnrgMMQj",3057,1409138,10976,0.00778915904616865,"Pulmonary alveolar type II cells"
"ZokD9YGM","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ZokD9YGM",1059,70653,751,0.0106294141791573,"Neutrophils"
"zYbJgx5j","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","zYbJgx5j",2954,652789,10471,0.0160404050926103,"Endothelial cells"
"03Op6f3r","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","03Op6f3r",396,28604,16365,0.572122780030765,"Unknown"
"18Rffcbk","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","18Rffcbk",1740,166415,1752,0.0105278971246582,"Endothelial cells"
"1uC4Z04G","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","1uC4Z04G",1502,204730,15295,0.0747081522004591,"Dendritic cells"
"2pKCxlqc","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","2pKCxlqc",2912,297749,13125,0.0440807525801934,"B cells"
"3G1JevrS","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","3G1JevrS",1385,720955,2325,0.00322488920945135,"Fibroblasts"
"3y2PseSq","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","3y2PseSq",3507,374688,6843,0.0182631949782219,"NK cells"
"3YUC35X6","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","3YUC35X6",2133,283104,2102,0.007424833276817,"Endothelial cells"
"4BtqtCLC","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","4BtqtCLC",1668,175577,3577,0.0203728278760886,"Endothelial cells"
"4zVdtokt","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","4zVdtokt",1479,146930,1989,0.0135370584632138,"Endothelial cells"
"5BFnh6u2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","5BFnh6u2",2232,178577,4091,0.0229088852427804,"Endothelial cells"
"5RJ7a7Lz","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","5RJ7a7Lz",1815,595414,15621,0.0262355268770973,"Pericytes"
"5wjfIsyl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","5wjfIsyl",3269,993627,15849,0.0159506535148501,"Dendritic cells"
"68H2DpTY","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","68H2DpTY",1908,1317498,6548,0.00497002651996436,"Fibroblasts"
"6cIxjR8D","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","6cIxjR8D",2999,404447,3565,0.00881450474351398,"Macrophages"
"6eTrYuvp","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","6eTrYuvp",1343,240732,4715,0.0195860957413223,"NK cells"
"7Rl4EfKE","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","7Rl4EfKE",1301,150126,2013,0.0134087366612046,"Endothelial cells"
"7vPQl5UP","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","7vPQl5UP",2439,300269,4929,0.016415280964735,"Endothelial cells"
"8dI6DuzM","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","8dI6DuzM",2547,816194,5233,0.00641146590148911,"Dendritic cells"
"9PLdhK4P","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","9PLdhK4P",2252,659366,13424,0.0203589508709882,"Dendritic cells"
"A39Cqsj2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","A39Cqsj2",2230,590290,12967,0.0219671686798015,"Dendritic cells"
"a3L84ZNK","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","a3L84ZNK",2775,1258310,17744,0.0141014535368868,"Dendritic cells"
"A4gIlwR3","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","A4gIlwR3",1618,222107,6895,0.0310435961045802,"B cells"
"a9IobVkx","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","a9IobVkx",1998,353912,5823,0.0164532426139831,"Endothelial cells"
"ABGkdhYY","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ABGkdhYY",1634,362613,8172,0.0225364231287902,"T memory cells"
"AbMcuHPK","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","AbMcuHPK",2242,179798,4325,0.0240547725781154,"Endothelial cells"
"AGe6S6EI","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","AGe6S6EI",2070,381183,10062,0.0263967700553278,"T memory cells"
"AHmKo77F","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","AHmKo77F",228,32771,31389,0.957828567941167,"Unknown"
"AOyc4dmM","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","AOyc4dmM",3600,328918,6208,0.0188740050711728,"Fibroblasts"
"aqMUCbHY","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","aqMUCbHY",1366,898602,6314,0.00702647000563097,"Fibroblasts"
"B2uWXT2V","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","B2uWXT2V",1680,52215,312,0.0059752944556162,"Fibroblasts"
"bB0HR54j","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","bB0HR54j",3715,636004,9033,0.014202740863265,"Macrophages"
"BCu9uxL8","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","BCu9uxL8",1417,773957,13746,0.0177606766267377,"T memory cells"
"BGToWk1Z","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","BGToWk1Z",2671,666552,7809,0.0117155150685918,"Fibroblasts"
"Biyi46ca","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","Biyi46ca",2053,191764,3405,0.0177562003295718,"Endothelial cells"
"BlCRuKCJ","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","BlCRuKCJ",1382,811043,2550,0.00314409963466795,"Fibroblasts"
"bw1BiCZB","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","bw1BiCZB",1775,178369,1744,0.00977748375558533,"Endothelial cells"
"c1F3e9sA","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","c1F3e9sA",3139,624702,3155,0.00505040803455087,"Macrophages"
"c9qVpBBA","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","c9qVpBBA",1533,83897,1018,0.0121339261236993,"Endothelial cells"
"CfDOo4pw","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","CfDOo4pw",3477,410659,6048,0.0147275476733738,"Endothelial cells"
"CoOp7FkO","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","CoOp7FkO",1560,160146,3572,0.0223046470096037,"Endothelial cells"
"cppugA5R","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","cppugA5R",1487,1291883,12530,0.00969902073175357,"Fibroblasts"
"cQ9ENFV9","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","cQ9ENFV9",2160,295061,4382,0.0148511663689881,"Endothelial cells"
"D0nS3Jq2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","D0nS3Jq2",1717,455468,12930,0.0283883829379891,"T memory cells"
"d3KI0mlU","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","d3KI0mlU",1495,449595,1312,0.00291818191928291,"Endothelial cells"
"D7CHhsX5","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","D7CHhsX5",1752,175105,1751,0.00999971445704006,"Endothelial cells"
"djdlQNik","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","djdlQNik",2012,372940,5938,0.015922132246474,"Fibroblasts"
"dmrloxdB","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","dmrloxdB",2171,259607,8268,0.031848139688067,"Endothelial cells"
"DSrCvs2d","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","DSrCvs2d",4491,342634,1951,0.00569412259145327,"Endothelial cells"
"e2knRmaG","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","e2knRmaG",2104,544448,12223,0.0224502615493123,"NK cells"
"EaR4tq6C","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","EaR4tq6C",1477,1186955,11828,0.00996499446061561,"Fibroblasts"
"EBRLaGIk","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","EBRLaGIk",1507,191289,14884,0.0778089696741579,"Dendritic cells"
"eEDMrWLl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","eEDMrWLl",4230,571647,9734,0.017027991050421,"Dendritic cells"
"ekSvaFHh","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ekSvaFHh",1625,211334,6751,0.0319446941807755,"B cells"
"ElmbbqeS","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ElmbbqeS",2404,174234,2625,0.0150659457970316,"Endothelial cells"
"eLMfTXBP","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","eLMfTXBP",1405,958052,6626,0.00691611728799689,"Fibroblasts"
"empMzus8","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","empMzus8",2536,632635,7963,0.0125870367589526,"Fibroblasts"
"eN2dvSzK","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","eN2dvSzK",2198,292399,2170,0.00742136601014367,"Endothelial cells"
"EqX3UBwA","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","EqX3UBwA",1979,769500,21871,0.0284223521767381,"T memory cells"
"EVt3E6w2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","EVt3E6w2",2390,237573,7629,0.0321122349761968,"Endothelial cells"
"f0Sb1sIc","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","f0Sb1sIc",1908,1244132,6260,0.00503162043898879,"Fibroblasts"
"F9WK9OU4","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","F9WK9OU4",4539,363340,2100,0.00577971046402818,"Endothelial cells"
"ffu8bfIX","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ffu8bfIX",4037,453516,7731,0.0170468076098748,"Dendritic cells"
"FJxSSdfo","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","FJxSSdfo",3539,1119328,14012,0.0125182252208468,"Pulmonary alveolar type II cells"
"fn28NA5Q","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","fn28NA5Q",3065,597720,10008,0.0167436257779562,"Dendritic cells"
"fsG2XzpI","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","fsG2XzpI",3125,583064,3012,0.00516581370141185,"Macrophages"
"FZNdvDsb","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","FZNdvDsb",2452,272384,4758,0.0174679863721805,"Endothelial cells"
"GMUcxWiE","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","GMUcxWiE",1496,421947,1254,0.00297193723382321,"Endothelial cells"
"gpybOP4d","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","gpybOP4d",2085,894796,8462,0.00945690414351428,"Fibroblasts"
"GxIqnZuV","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","GxIqnZuV",2556,426949,5576,0.0130601078817376,"Macrophages"
"GXkUEHsN","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","GXkUEHsN",3032,441812,3672,0.00831122739988955,"Macrophages"
"GXqaFaCc","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","GXqaFaCc",1671,47830,305,0.00637675099310056,"Fibroblasts"
"HuDuJqHj","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","HuDuJqHj",4128,469048,13768,0.0293530726066415,"Dendritic cells"
"hx7C8ccn","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","hx7C8ccn",2437,253797,8186,0.032254124359232,"Endothelial cells"
"i1l3nMpW","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","i1l3nMpW",2284,576302,3679,0.00638380571297688,"Endothelial cells"
"ILFxowwR","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ILFxowwR",2755,646292,19365,0.0299632364318296,"Dendritic cells"
"ILNYLChS","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ILNYLChS",2105,474351,11360,0.0239485107019907,"NK cells"
"ilRX1y8G","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ilRX1y8G",3075,785653,19785,0.0251828733550308,"Pulmonary alveolar type II cells"
"ilUj1obD","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ilUj1obD",3657,721236,11568,0.0160391328219889,"Macrophages"
"ioEMW5Ce","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ioEMW5Ce",2183,248995,7929,0.0318440129319866,"Endothelial cells"
"iZRRLdNk","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","iZRRLdNk",953,210724,555,0.00263377688350639,"Neutrophils"
"jB70tGVO","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","jB70tGVO",4312,686305,13938,0.0203087548538915,"NK cells"
"jfkyk9zl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","jfkyk9zl",1584,849338,3429,0.00403726196166897,"Fibroblasts"
"jQC0qiDR","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","jQC0qiDR",1502,83382,1013,0.012148905039457,"Endothelial cells"
"JZdFT5Q4","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","JZdFT5Q4",1974,486972,13278,0.0272664547448313,"Dendritic cells"
"K99255RH","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","K99255RH",266,30798,29411,0.954964608091434,"Unknown"
"kEuO5hEq","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","kEuO5hEq",1858,409448,8593,0.0209867919735839,"Endothelial cells"
"KpIw0rvP","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","KpIw0rvP",1432,158122,4123,0.026074803000215,"Endothelial cells"
"kthnfuAT","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","kthnfuAT",4171,537751,9210,0.0171268858635316,"Dendritic cells"
"lcuCDZ63","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","lcuCDZ63",1411,718564,12979,0.0180624133688857,"T memory cells"
"ldauFZ1M","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ldauFZ1M",2910,786663,6126,0.00778732443244439,"Dendritic cells"
"LHruodGq","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","LHruodGq",2251,1174231,7743,0.0065941028639169,"Fibroblasts"
"lNU277tG","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","lNU277tG",2741,607485,18532,0.0305061030313506,"Dendritic cells"
"lYISaJVF","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","lYISaJVF",1559,900644,3585,0.00398048507512402,"Fibroblasts"
"M9GgfRsi","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","M9GgfRsi",2081,965914,8818,0.00912917713171152,"Fibroblasts"
"mf6Jxxwl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","mf6Jxxwl",1737,176369,1828,0.0103646332405355,"Endothelial cells"
"mPppC1uP","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","mPppC1uP",2362,262641,4840,0.0184281966638872,"Endothelial cells"
"Mq0nBRx2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","Mq0nBRx2",2990,617546,7069,0.0114469205532867,"Dendritic cells"
"MsiOm8sv","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","MsiOm8sv",2549,678553,8358,0.0123173871458825,"Fibroblasts"
"mY2gcDnI","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","mY2gcDnI",2034,897516,9785,0.0109023126050121,"Fibroblasts"
"n9JFdquG","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","n9JFdquG",1775,820981,3111,0.00378936905969809,"Fibroblasts"
"NAoCQEd6","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","NAoCQEd6",2186,1199595,13174,0.0109820397717563,"NK cells"
"nB3nzX4Z","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","nB3nzX4Z",3098,564524,9446,0.0167326809843337,"Dendritic cells"
"ncikkg3h","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ncikkg3h",2909,713228,5832,0.00817690836590824,"Dendritic cells"
"NFCHMmKR","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","NFCHMmKR",3021,671465,7655,0.0114004452949893,"Dendritic cells"
"NSUGgghG","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","NSUGgghG",2054,952445,9979,0.0104772454052465,"Fibroblasts"
"O6mO8kVI","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","O6mO8kVI",2150,276945,4178,0.0150860279116792,"Endothelial cells"
"O86Y7u0e","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","O86Y7u0e",3558,401962,7214,0.0179469701116026,"NK cells"
"oUbRU3x2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","oUbRU3x2",2466,318535,5106,0.0160296356758284,"Endothelial cells"
"OwfkC8sE","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","OwfkC8sE",2797,1327858,18316,0.0137936435974329,"Dendritic cells"
"oWPOk81R","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","oWPOk81R",1744,156366,2094,0.0133916580330762,"Endothelial cells"
"PBpG5oVj","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","PBpG5oVj",1304,223869,4482,0.0200206370690002,"NK cells"
"PJQXSb4e","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","PJQXSb4e",3396,885711,10665,0.0120411737011282,"Dendritic cells"
"PkHRIkDX","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","PkHRIkDX",3642,362545,6720,0.0185356300597167,"Fibroblasts"
"plCnq6IS","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","plCnq6IS",3376,833677,10626,0.0127459435728705,"Dendritic cells"
"Q3ft0EPD","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","Q3ft0EPD",1830,298240,4619,0.0154875268240343,"NK cells"
"qEJGfjQd","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","qEJGfjQd",2210,1134944,12829,0.0113036414131446,"NK cells"
"QK4fZl31","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","QK4fZl31",2096,361320,9849,0.0272583859182996,"T memory cells"
"qrORN3tl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","qrORN3tl",2974,710186,18140,0.0255426043318229,"Ependymal cells"
"qudedwIB","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","qudedwIB",4040,496037,7975,0.0160774297078645,"Dendritic cells"
"QujpWiAz","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","QujpWiAz",1737,488243,13494,0.0276378770407359,"T memory cells"
"quQDOZ6V","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","quQDOZ6V",3510,385458,5776,0.0149847713628982,"Endothelial cells"
"r2DPUk11","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","r2DPUk11",2284,622859,3847,0.00617635773104346,"Endothelial cells"
"r8xqxiVD","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","r8xqxiVD",3526,1049496,13447,0.0128128168187397,"Pulmonary alveolar type II cells"
"r9HK0JO2","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","r9HK0JO2",3618,673488,11002,0.0163358515667688,"Macrophages"
"Rgn2emXz","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","Rgn2emXz",2511,765909,5143,0.00671489693945364,"Dendritic cells"
"RILsjAhY","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","RILsjAhY",1388,441803,14882,0.0336846965729069,"B cells"
"rqe6mdBe","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","rqe6mdBe",1807,194965,5181,0.0265740004616213,"Endothelial cells"
"RsZK1V4m","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","RsZK1V4m",1783,281687,4386,0.0155704736107808,"NK cells"
"S8wddGUG","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","S8wddGUG",1760,763593,2980,0.00390260256445515,"Fibroblasts"
"SCAyN2g3","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","SCAyN2g3",1439,192337,2792,0.0145161877329895,"Endothelial cells"
"SkuytHHa","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","SkuytHHa",1537,166245,3614,0.021738999669163,"Endothelial cells"
"svJ44Ix6","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","svJ44Ix6",1294,145805,1965,0.0134769040842221,"Endothelial cells"
"T2l7S6Hp","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","T2l7S6Hp",2025,343195,5609,0.0163434781975262,"Fibroblasts"
"TAkbCPeh","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","TAkbCPeh",2116,211801,3622,0.0171009579747027,"Dendritic cells"
"tL7bZITN","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","tL7bZITN",2525,402164,5234,0.0130145910623527,"Macrophages"
"tn32BaJ6","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","tn32BaJ6",1440,471679,15209,0.0322443865425427,"B cells"
"U2qzuJ2Y","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","U2qzuJ2Y",2236,1103517,7260,0.00657896525382029,"Fibroblasts"
"UDIYvLj3","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","UDIYvLj3",3227,76901,1570,0.0204158593516339,"Dendritic cells"
"UdzM7b7c","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","UdzM7b7c",2473,146478,7481,0.0510725160092301,"B cells"
"ugJDBfeN","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","ugJDBfeN",1749,150063,2243,0.0149470555699939,"Endothelial cells"
"UUN43aR4","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","UUN43aR4",1673,388515,8685,0.0223543492529246,"T memory cells"
"uYxPUmRH","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","uYxPUmRH",1776,554248,15160,0.0273523765534562,"Pericytes"
"V5avNcJ6","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","V5avNcJ6",4196,503303,14756,0.0293183231572234,"Dendritic cells"
"vdDR0knx","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vdDR0knx",2104,195001,3276,0.0167999138465957,"Dendritic cells"
"vDXeeJWl","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vDXeeJWl",1956,730561,21469,0.0293870053287816,"T memory cells"
"vKbeVO9c","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vKbeVO9c",1448,187076,2829,0.0151221963266266,"Endothelial cells"
"vLyetQBE","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","vLyetQBE",953,199996,568,0.00284005680113602,"Neutrophils"
"W0Mg170o","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","W0Mg170o",3751,677683,9205,0.0135830469408263,"Macrophages"
"wJ4ic33a","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","wJ4ic33a",1995,374986,6034,0.0160912674073165,"Endothelial cells"
"WqTNmD3O","SRA653146","SRS2874276","Mus musculus","SMART-seq2","Lung","WqTNmD3O",2910,319123,14008,0.043895300558092,"B cells"
