"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"5JL6zmnP","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","5JL6zmnP",3360,289363,6712,0.0231957783130532,"Keratinocytes"
"61W1ss3V","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","61W1ss3V",2456,267472,11002,0.0411332775019441,"Keratinocytes"
"65qMeAJn","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","65qMeAJn",4070,437590,1440,0.00329075161681026,"Keratinocytes"
"6mZz4oKd","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","6mZz4oKd",2965,224479,8088,0.0360300963564521,"Keratinocytes"
"7ctKXn3N","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","7ctKXn3N",3688,457669,14691,0.0320996178460853,"Keratinocytes"
"7KkwBtXw","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","7KkwBtXw",3117,224909,5848,0.0260016273248292,"Keratinocytes"
"8mqc5fio","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","8mqc5fio",4281,478358,11304,0.0236308371554359,"Keratinocytes"
"8vMMnVBV","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","8vMMnVBV",2839,254240,13371,0.0525920390182505,"Keratinocytes"
"8VQBli0I","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","8VQBli0I",3804,598712,19700,0.0329039671828859,"Keratinocytes"
"9ls64ztV","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","9ls64ztV",3663,504448,16410,0.0325306077137782,"Keratinocytes"
"9m2HFLor","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","9m2HFLor",3921,409439,12278,0.0299873729664248,"Keratinocytes"
"ABrlmAwN","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ABrlmAwN",4223,513916,11765,0.0228928463017302,"Keratinocytes"
"AGYhKA4R","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","AGYhKA4R",2710,192399,6960,0.0361748241934729,"Keratinocytes"
"Ah2oBQN7","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","Ah2oBQN7",3663,466940,15739,0.0337066860838652,"Keratinocytes"
"ajNvEUV3","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ajNvEUV3",2600,190568,11645,0.0611067965240754,"Keratinocytes"
"aMCJckDi","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","aMCJckDi",3637,208997,4894,0.0234166040660871,"Keratinocytes"
