"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"4131552e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4131552e",4859,70009,12780,0.18254795811967,"Endothelial cells"
"41573a3d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","41573a3d",7255,332800,18093,0.0543659855769231,"Unknown"
"41604f74","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","41604f74",5127,255514,20199,0.0790524198282677,"Unknown"
"4196d89d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4196d89d",6746,166740,9035,0.0541861580904402,"Unknown"
"41ba0b5d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","41ba0b5d",5133,133658,3934,0.0294333298418351,"Unknown"
"41e37256","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","41e37256",2058,109129,69583,0.637621530482273,"Unknown"
"420da0ec","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","420da0ec",3454,87112,7894,0.0906189732757829,"Endothelial cells"
"422b1b5c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","422b1b5c",4134,62660,1805,0.0288062559846792,"Unknown"
"425f9d90","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","425f9d90",3172,71992,7287,0.101219579953328,"Kidney progenitor cells"
"42ca9eea","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","42ca9eea",4766,189106,8065,0.0426480386661449,"Unknown"
"430a1b79","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","430a1b79",3172,82922,8445,0.101842695545211,"Unknown"
"432914c2","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","432914c2",2373,54566,30916,0.566579921562878,"Unknown"
"432c9e8e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","432c9e8e",4904,213035,23251,0.109141690332574,"Endothelial cells"
"43453101","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","43453101",2935,98048,27781,0.283340812663185,"Unknown"
"434b5c04","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","434b5c04",5944,139034,3526,0.0253607031373621,"Unknown"
"434f02ce","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","434f02ce",4315,137822,12931,0.0938239178070265,"Unknown"
"4357fb4a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4357fb4a",2837,72930,11397,0.15627313862608,"Kidney progenitor cells"
"435a527b","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","435a527b",4453,129302,6303,0.04874634576418,"Unknown"
"4362cbd8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4362cbd8",4224,145157,21719,0.149624200004133,"Unknown"
"43638940","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","43638940",11811,1017768,53976,0.0530336972669606,"Unknown"
"439141cc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","439141cc",6363,264130,9317,0.0352742967478136,"Unknown"
"43f68187","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","43f68187",4801,82304,3915,0.0475675544323484,"Unknown"
"44065407","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44065407",6498,205836,9019,0.0438164363862492,"Unknown"
"44311729","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44311729",5483,342304,123232,0.360007478732355,"Kidney progenitor cells"
"44558c11","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44558c11",5564,119362,4058,0.0339974196142826,"Unknown"
"4496fd6e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4496fd6e",4779,77458,2516,0.0324821193420951,"Smooth muscle cells"
"44a17c36","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44a17c36",3284,59285,5247,0.0885046807792865,"Unknown"
"44b19b30","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44b19b30",7407,242444,5875,0.0242324000593952,"Unknown"
"44b1fb04","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44b1fb04",6303,150706,4766,0.0316244874125781,"Unknown"
"44b2790f","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44b2790f",5370,272074,12337,0.045344281335225,"Unknown"
"44b3e984","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44b3e984",3117,41878,1017,0.0242848273556521,"Unknown"
"44c39065","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","44c39065",6463,194941,7474,0.0383398053770115,"Unknown"
"450c1f64","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","450c1f64",3506,110899,14225,0.12826986717644,"Kidney progenitor cells"
"4511f81b","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4511f81b",2612,72104,19455,0.269818595362254,"Unknown"
"4545d727","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4545d727",4786,290716,31683,0.108982649733761,"Unknown"
"4577b183","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4577b183",3618,99298,5196,0.0523273379121432,"Unknown"
"458d1219","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","458d1219",5641,281986,19470,0.0690459810061492,"Unknown"
"45bec518","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","45bec518",4370,188126,12765,0.0678534599151632,"Endothelial cells"
"45f09839","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","45f09839",3334,78911,10598,0.134303202341879,"Unknown"
"46168638","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","46168638",4261,148744,12777,0.0858992631635562,"Unknown"
"46178fb0","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","46178fb0",4292,115513,6131,0.0530762771289812,"Unknown"
"4647226a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4647226a",4388,85387,2715,0.0317964092894703,"Unknown"
"468385bf","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","468385bf",4976,145161,6712,0.0462383146988516,"Unknown"
"46f02eb8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","46f02eb8",3818,86762,12649,0.145789631405454,"Unknown"
"474f4505","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","474f4505",4045,115875,15485,0.133635382955771,"Unknown"
"47505166","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","47505166",5488,105166,3823,0.0363520529448681,"Unknown"
"47b84c28","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","47b84c28",4212,59175,3241,0.0547697507393325,"Unknown"
"481187d9","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","481187d9",5553,222681,12070,0.0542030977047885,"Unknown"
"4827f029","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4827f029",1569,33272,12446,0.374068285645588,"Unknown"
"482bb2a4","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","482bb2a4",5848,279738,18102,0.0647105505866203,"Endothelial cells"
"48719658","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48719658",5327,163774,6027,0.0368007131779159,"Unknown"
"48c10a50","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48c10a50",5002,189560,5026,0.0265140324963072,"Unknown"
"48d3580a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48d3580a",5844,254854,6514,0.0255597322388505,"Unknown"
"48d69bb8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48d69bb8",6749,370970,18437,0.049699436612125,"Endothelial cells"
"48f88923","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48f88923",4180,103067,5467,0.0530431660958406,"Unknown"
"48fa956d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","48fa956d",3450,122944,17807,0.144838300364394,"Unknown"
"49242d43","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","49242d43",4854,145905,4067,0.0278743017717008,"Unknown"
"49299ac4","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","49299ac4",2928,66893,7826,0.116992809412046,"Unknown"
"494718c2","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","494718c2",2729,50557,8969,0.177403722531005,"Unknown"
"49e01a03","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","49e01a03",6453,259754,7640,0.0294124440817081,"Unknown"
"49e04a85","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","49e04a85",4812,185581,6240,0.0336241317807319,"Unknown"
"49e64790","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","49e64790",5548,307211,22751,0.0740565930256404,"Unknown"
"4a5b2e6a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4a5b2e6a",2694,28772,4917,0.170895314889476,"Endothelial cells"
"4a5fff6e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4a5fff6e",7436,400108,86199,0.215439331380527,"Endothelial cells"
"4a691d02","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4a691d02",1734,14834,1161,0.0782661453417824,"Endothelial cells"
"4a9efb27","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4a9efb27",4874,88320,3538,0.0400588768115942,"Unknown"
"4aa6c8ce","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4aa6c8ce",11748,877229,45852,0.052269133829365,"Unknown"
"4aacbf3c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4aacbf3c",4666,213080,30351,0.142439459357988,"Unknown"
"4abe32f8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4abe32f8",2202,44113,24423,0.553646317412101,"Unknown"
"4ad9c485","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4ad9c485",6927,555612,35376,0.0636703310943608,"Unknown"
"4ae2ceca","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4ae2ceca",5762,259460,10531,0.0405881446080321,"Unknown"
"4ae55845","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4ae55845",8631,379165,12939,0.03412498516477,"Endothelial cells"
"4b562b74","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4b562b74",5064,151316,5454,0.0360437759390943,"Unknown"
"4b58c7b7","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4b58c7b7",5324,116860,4117,0.0352301899709054,"Unknown"
"4b63bffa","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4b63bffa",5703,185399,7672,0.0413810214726077,"Unknown"
"4b6dc0d4","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4b6dc0d4",6299,168354,7772,0.0461646292930373,"Unknown"
"4baf6459","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4baf6459",2525,40076,21312,0.531789599760455,"Unknown"
"4be58f6a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4be58f6a",4664,62039,5351,0.086252196199165,"Unknown"
"4c29dea6","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4c29dea6",5161,119195,3488,0.0292629724401191,"Unknown"
"4c4d31f1","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4c4d31f1",6400,383923,26173,0.0681725241780253,"Unknown"
"4c4f3de5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4c4f3de5",3681,129741,25621,0.197478052427529,"Unknown"
"4c967410","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4c967410",3869,59754,1617,0.0270609498945677,"Unknown"
"4ceb36c6","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4ceb36c6",857,14805,75,0.00506585612968592,"Unknown"
"4d1bdd24","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4d1bdd24",5522,227440,37276,0.163893774182202,"Unknown"
"4d203c58","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4d203c58",3260,67634,14676,0.216991454002425,"Unknown"
"4d525cf4","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4d525cf4",5948,250639,11309,0.0451206715634837,"Unknown"
"4d860d70","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4d860d70",5480,266979,12937,0.048456994744905,"Unknown"
"4dc1df86","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4dc1df86",1610,23721,11393,0.480291724632182,"Unknown"
"4de46cdb","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4de46cdb",6249,181648,16841,0.0927122786928565,"Unknown"
"4e13d140","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4e13d140",1257,18547,11254,0.606782768102658,"Unknown"
"4e4c02dc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4e4c02dc",5415,115494,3561,0.0308327705335342,"Unknown"
"4e5af61b","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4e5af61b",2254,48083,24971,0.519331156541813,"Unknown"
"4eb5c198","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4eb5c198",6418,157248,5009,0.0318541412291412,"Unknown"
"4f0abfcc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4f0abfcc",4654,124807,10053,0.0805483666781511,"Unknown"
"4f338cca","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4f338cca",6021,145184,3817,0.0262907758430681,"Unknown"
"4f454e35","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4f454e35",5462,149131,6397,0.0428951727005116,"Unknown"
"4f85166c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","4f85166c",6586,223268,6199,0.0277648386692226,"Unknown"
"5018460b","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5018460b",3805,133509,21477,0.160865559625194,"Unknown"
"505b03e5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","505b03e5",4647,132465,6947,0.0524440418223682,"Unknown"
"508acf83","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","508acf83",7945,382690,11524,0.0301131464109331,"Unknown"
"50cfb463","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","50cfb463",1365,29662,16616,0.56017800552896,"Unknown"
"50dceb31","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","50dceb31",4247,141848,12866,0.0907027240426372,"Unknown"
"51009fbc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","51009fbc",6277,345166,15981,0.0462994617082795,"Unknown"
"512d8729","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","512d8729",941,21139,13652,0.64582052131132,"Unknown"
"515318cc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","515318cc",5182,235107,15922,0.0677223562037711,"Unknown"
"5160ca65","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5160ca65",7112,302466,39566,0.130811396983463,"Unknown"
"51c0ec1d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","51c0ec1d",5733,140522,5709,0.0406270904200054,"Unknown"
"51dadbef","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","51dadbef",4658,147644,5732,0.0388231150605511,"Unknown"
"51dd0ea9","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","51dd0ea9",4447,122543,8897,0.0726030862635973,"Unknown"
"521ed2e7","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","521ed2e7",6352,218015,8932,0.0409696580510515,"Unknown"
"524e10a5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","524e10a5",2511,38396,20761,0.540707365350557,"Unknown"
"52582983","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52582983",4715,279867,45962,0.164228008303944,"Unknown"
"52672209","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52672209",1249,24126,16653,0.690251181298185,"Unknown"
"529ec58c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","529ec58c",5723,170820,8500,0.0497599812668306,"Unknown"
"52a96224","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52a96224",4878,167226,13850,0.0828220492028752,"Unknown"
"52b545d1","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52b545d1",887,12061,6787,0.562722825636349,"Unknown"
"52b6379c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52b6379c",6380,282593,13264,0.0469367606416295,"Unknown"
"52b6e649","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","52b6e649",1520,27899,16487,0.590953080755583,"Unknown"
"531d575a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","531d575a",4711,207275,15219,0.0734241949101435,"Unknown"
"532e8494","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","532e8494",2097,75353,51081,0.677889400554722,"Unknown"
"538f27f5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","538f27f5",5343,224500,15544,0.0692383073496659,"Unknown"
"53caafde","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","53caafde",1410,24457,11127,0.454961769636505,"Unknown"
"5487d9da","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5487d9da",1852,36764,14991,0.407763029050158,"Unknown"
"548cb4f2","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","548cb4f2",3568,77884,6863,0.0881182271069796,"Unknown"
"54b791bf","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54b791bf",1651,44863,25494,0.568263379622406,"Unknown"
"54c05bde","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54c05bde",3679,93546,5268,0.0563145404399974,"Unknown"
"54d1e2fc","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54d1e2fc",4138,201080,48240,0.239904515615675,"Unknown"
"54e5817e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54e5817e",1521,62971,49496,0.786012608978736,"Unknown"
"54e725da","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54e725da",4817,151671,4794,0.0316078881262733,"Unknown"
"54ed3857","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","54ed3857",1237,37264,23183,0.622128595963933,"Unknown"
"551484dd","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","551484dd",3519,61958,3920,0.0632686658704284,"Unknown"
"55221ac3","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","55221ac3",6048,167975,5005,0.0297961006102099,"Unknown"
"5527c946","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5527c946",5704,232955,13305,0.0571140348994441,"Unknown"
"556a9233","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","556a9233",6850,247222,9767,0.0395070018040466,"Unknown"
"5576fd83","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5576fd83",3652,138314,23083,0.166888384400711,"Kidney progenitor cells"
"558f75da","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","558f75da",5277,115222,3743,0.032485115689712,"Unknown"
"5594fa3d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5594fa3d",7164,399217,18754,0.0469769573940989,"Unknown"
"55a93049","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","55a93049",6449,311637,14301,0.0458899296296653,"Unknown"
"55cc30e1","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","55cc30e1",2340,41870,1805,0.0431096250298543,"Unknown"
"55fe1851","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","55fe1851",5003,114654,3078,0.0268459888010885,"Unknown"
"56001257","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","56001257",3981,123501,20839,0.168735475826107,"Kidney progenitor cells"
"564dd0cb","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","564dd0cb",4999,130763,6525,0.0498994363849101,"Unknown"
"56a7958d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","56a7958d",4173,109316,9116,0.0833912693475795,"Unknown"
"574b26df","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","574b26df",5054,225902,13179,0.0583394569326522,"Unknown"
"574e8ac8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","574e8ac8",4357,139557,12945,0.0927577978890346,"Unknown"
"57cf8943","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","57cf8943",4676,139998,9356,0.0668295261360877,"Unknown"
"57d37892","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","57d37892",5698,209104,9046,0.043260769760502,"Unknown"
"58143133","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","58143133",7140,634855,38372,0.0604421482070709,"Unknown"
"58ac9186","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","58ac9186",4319,147949,15677,0.105962189673469,"Unknown"
"58f32dd9","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","58f32dd9",2830,49217,13205,0.268301603104618,"Endothelial cells"
"59371869","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","59371869",3827,96402,2685,0.027852119250638,"Unknown"
"598a7ec0","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","598a7ec0",5639,148168,5025,0.0339142054964635,"Unknown"
"59c2f59e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","59c2f59e",2359,40638,838,0.0206210935577538,"Unknown"
"5a3a8388","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a3a8388",2291,20774,3883,0.186916337729855,"Endothelial cells"
"5a3ab376","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a3ab376",5086,104772,1591,0.0151853548658038,"Unknown"
"5a41f935","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a41f935",5194,234590,25362,0.108112025235517,"Unknown"
"5a453180","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a453180",5788,134757,4144,0.0307516492649732,"Unknown"
"5a79595e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a79595e",4692,148606,8214,0.055273676702152,"Unknown"
"5a7ea98c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a7ea98c",5617,198351,15131,0.0762839612605936,"Endothelial cells"
"5a7ef649","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5a7ef649",4082,35208,2337,0.0663769597818678,"Unknown"
"5ab82b41","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ab82b41",1446,39835,167,0.00419229320948914,"Unknown"
"5ad9e4f1","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ad9e4f1",2933,62342,11301,0.181274261332649,"Unknown"
"5ae48538","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ae48538",4704,78126,4282,0.0548088984460999,"Unknown"
"5afae397","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5afae397",5023,239216,14130,0.0590679553207143,"Unknown"
"5b08c535","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5b08c535",1123,18734,10440,0.557275541795666,"Unknown"
"5b138171","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5b138171",4502,176805,20712,0.117146008314245,"Unknown"
"5b6e7b00","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5b6e7b00",4866,103854,3573,0.0344040672482524,"Unknown"
"5bfc3dd6","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5bfc3dd6",4687,101396,3185,0.0314114955225058,"Unknown"
"5c838d32","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5c838d32",6326,247898,10011,0.0403835448450572,"Unknown"
"5c8eea6e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5c8eea6e",4348,64880,1930,0.029747225647349,"Unknown"
"5cbe6723","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5cbe6723",3002,63214,7459,0.117996013541304,"Unknown"
"5cc5a75f","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5cc5a75f",5311,244021,14856,0.0608800062289721,"Unknown"
"5cee7df0","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5cee7df0",3484,85285,4366,0.0511930585683297,"Unknown"
"5d3272a6","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5d3272a6",5651,118171,4494,0.0380296350204365,"Unknown"
"5d669403","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5d669403",5502,230947,18716,0.0810402386694783,"Unknown"
"5db6c179","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5db6c179",4679,48091,1273,0.0264706493938575,"Unknown"
"5ddd29b5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ddd29b5",4302,184025,20393,0.110816465154191,"Unknown"
"5de9e5da","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5de9e5da",4573,144046,7914,0.0549407828054927,"Unknown"
"5e0a5d80","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5e0a5d80",3895,120409,12566,0.104360969694956,"Unknown"
"5e3af297","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5e3af297",7556,433885,11951,0.0275441649284949,"Unknown"
"5e73c53a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5e73c53a",5144,93272,1446,0.0155030448580496,"Unknown"
"5e9e2e7c","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5e9e2e7c",5338,132324,12171,0.0919787793597533,"Unknown"
"5ea54b1f","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ea54b1f",1769,36351,21891,0.602211768589585,"Unknown"
"5f2e6f3a","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5f2e6f3a",4777,182241,11430,0.0627191466245247,"Unknown"
"5f3e3ca8","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5f3e3ca8",1162,22004,11449,0.520314488274859,"Unknown"
"5f57ffc5","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5f57ffc5",6864,182367,4325,0.0237159135150548,"Unknown"
"5f6543f4","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5f6543f4",5673,121681,4025,0.033078294885808,"Unknown"
"5f8eea7d","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5f8eea7d",3930,37979,1480,0.038968903867927,"Unknown"
"5ff3850e","SRA615504","SRS2553349","Mus musculus","C1 Fluidigm","Kidney","5ff3850e",2636,58225,8341,0.143254615714899,"Unknown"
